member_id,score_robust_z,flag_robust_z,score_isolation_forest,flag_isolation_forest,score_lof,flag_lof,anomaly_votes,ensemble_score,is_anomaly,amount_missing,is_above_benchmark,is_below_benchmark,paise_component,deviation_from_benchmark_pct,benchmark_amount,state_deviation_pct,anomaly_reasons
388,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
389,0.0,False,0.0453,False,0.0,False,0,0.0151,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
390,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
391,0.0,False,0.1853,False,0.0019,False,0,0.0624,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
392,0.0026,True,0.1753,False,0.0181,False,1,0.0653,False,False,True,False,11.0,0.32342864625851675,147000000.0,0.0032342864625851315,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
393,0.0,False,0.0549,False,0.0001,False,0,0.0183,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
394,0.0334,True,0.2647,False,0.0152,False,1,0.1044,False,False,True,False,0.0,4.105723809523809,147000000.0,0.017628372393490067,[]
395,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
396,0.0444,True,0.2637,False,0.0002,False,1,0.1028,False,False,True,False,11.0,5.4516715034013785,147000000.0,0.0545167150340137,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
397,0.0,False,0.1853,False,0.0019,False,0,0.0624,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
398,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
399,0.1861,True,0.5187,False,0.0001,False,1,0.235,False,False,True,False,34.0,22.84988594557824,147000000.0,0.22849885945578233,['Non-round allocation (₹34.00 paise component) suggests interest-bearing balance accrual']
400,0.0,False,0.0708,False,0.0005,False,0,0.0238,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
401,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
402,0.0,False,0.315,False,0.0001,False,0,0.105,False,False,False,False,0.0,0.0,147000000.0,0.2,[]
403,0.0,False,0.0381,False,0.0003,False,0,0.0128,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
404,0.1852,True,0.4587,False,0.0001,False,1,0.2147,False,False,True,False,40.0,22.734722040816322,147000000.0,0.2273472204081633,['Non-round allocation (₹40.00 paise component) suggests interest-bearing balance accrual']
405,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
406,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
407,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
408,0.1428,True,0.3942,False,0.0001,False,1,0.179,False,False,True,False,11.0,17.534229326530614,147000000.0,0.17534229326530623,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
409,0.0004,True,0.2247,False,0.0161,False,1,0.0804,False,False,True,False,11.0,0.04378034693879318,147000000.0,0.00043780346938785243,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
410,0.2141,True,0.5069,False,0.0002,False,1,0.2404,False,False,True,False,0.0,26.286002040816324,147000000.0,0.26286002040816325,['Allocation is 26% above the ₹14.7 cr full-entitlement benchmark']
411,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
412,0.0,False,0.1603,False,0.0755,True,1,0.0786,False,False,False,False,0.0,0.0,147000000.0,-0.02250487758445872,[]
413,0.6788,True,0.8379,True,0.0012,False,2,0.5059,True,False,True,False,0.0,83.33333333333333,147000000.0,0.8333333333333334,"['Allocation is 83% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.51)']"
414,0.0213,True,0.298,False,0.0031,False,1,0.1075,False,False,True,False,15.0,2.6192844557823225,147000000.0,0.02619284455782317,['Non-round allocation (₹15.00 paise component) suggests interest-bearing balance accrual']
415,0.1358,True,0.4,False,0.0001,False,1,0.1786,False,False,True,False,0.0,16.666666666666675,147000000.0,0.16666666666666666,[]
416,0.0,False,0.0167,False,0.0004,False,0,0.0057,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
417,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
418,0.0,False,0.0135,False,0.0002,False,0,0.0046,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
419,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
420,0.0,False,0.0167,False,0.0004,False,0,0.0057,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
421,0.0,False,0.0708,False,0.0005,False,0,0.0238,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
422,0.0,False,0.0708,False,0.0005,False,0,0.0238,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
423,0.0,False,0.0069,False,0.0001,False,0,0.0023,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
424,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
425,0.0,False,0.0549,False,0.0001,False,0,0.0183,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
426,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
427,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
428,0.0,False,0.0042,False,0.0001,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
429,0.0,False,0.0135,False,0.0002,False,0,0.0046,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
430,0.0,False,0.0135,False,0.0002,False,0,0.0046,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
431,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
432,0.0,False,0.0098,False,0.0003,False,0,0.0034,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
433,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
434,0.0,False,0.0167,False,0.0004,False,0,0.0057,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
435,0.0,False,0.0424,False,0.0007,False,0,0.0143,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
436,0.0,False,0.0515,False,0.0007,False,0,0.0174,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
437,0.0,False,0.0575,False,0.0002,False,0,0.0192,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
438,0.0,False,0.0639,False,0.0003,False,0,0.0214,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
439,0.0,False,0.0428,False,0.0007,False,0,0.0145,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
440,0.0,False,0.0471,False,0.0008,False,0,0.016,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
441,0.0,False,0.046,False,0.0007,False,0,0.0156,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
442,0.0,False,0.0552,False,0.0006,False,0,0.0186,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
443,0.0,False,0.0906,False,0.0001,False,0,0.0302,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
444,0.0,False,0.0872,False,0.0002,False,0,0.0291,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
445,0.2978,True,0.5838,True,0.0003,False,2,0.294,True,False,True,False,0.0,36.562832653061214,147000000.0,0.3656283265306122,"['Allocation is 37% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.29)']"
446,0.0,False,0.0515,False,0.0007,False,0,0.0174,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
447,0.0,False,0.0428,False,0.0007,False,0,0.0145,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
448,0.0841,True,0.3262,False,0.0001,False,1,0.1368,False,False,True,False,11.0,10.324666741496614,147000000.0,0.10324666741496609,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
449,0.0,False,0.0443,False,0.0006,False,0,0.015,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
450,0.1446,True,0.592,True,0.0001,False,2,0.2456,True,False,True,False,91.0,17.75289585714286,147000000.0,0.17752895857142856,"['Non-round allocation (₹91.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.25)']"
451,0.0,False,0.0981,False,0.0004,False,0,0.0328,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
452,0.0,False,0.0424,False,0.0007,False,0,0.0143,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
453,0.0668,True,0.3441,False,0.0001,False,1,0.137,False,False,True,False,11.0,8.196791911564638,147000000.0,0.08196791911564635,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
454,0.0,False,0.0552,False,0.0006,False,0,0.0186,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
455,0.0,False,0.046,False,0.0007,False,0,0.0156,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
456,0.0,False,0.0552,False,0.0006,False,0,0.0186,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
457,0.0835,True,0.3186,False,0.0001,False,1,0.134,False,False,True,False,11.0,10.251888510204088,147000000.0,0.10251888510204091,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
458,0.1356,True,0.3579,False,0.0001,False,1,0.1645,False,False,True,False,11.0,16.651696673469395,147000000.0,0.166516966734694,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
459,0.0,False,0.0428,False,0.0007,False,0,0.0145,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
460,0.054,True,0.3355,False,0.0001,False,1,0.1299,False,False,True,False,11.0,6.635804836734693,147000000.0,0.06635804836734703,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
461,0.0,False,0.0836,False,0.0003,False,0,0.028,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
462,0.0,False,0.0471,False,0.0008,False,0,0.016,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
463,0.0,False,0.0424,False,0.0007,False,0,0.0143,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
464,0.011,True,0.5283,False,0.0048,False,1,0.1814,False,False,True,False,83.0,1.3523910408163253,147000000.0,0.013523910408163354,['Non-round allocation (₹83.00 paise component) suggests interest-bearing balance accrual']
465,0.1409,True,0.3778,False,0.0001,False,1,0.1729,False,False,True,False,11.0,17.298992591836736,147000000.0,0.17298992591836745,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
466,0.0,False,0.1448,False,0.0008,False,0,0.0486,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
467,0.1358,True,0.3847,False,0.0001,False,1,0.1735,False,False,True,False,0.0,16.666666666666675,147000000.0,0.16666666666666666,[]
468,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
469,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
470,0.0,False,0.139,False,0.0012,False,0,0.0468,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
471,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
472,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
473,0.0,False,0.2322,False,0.1225,True,1,0.1182,False,False,False,False,0.0,0.0,147000000.0,-0.060284117045952365,[]
474,0.543,True,0.9593,True,1.0,True,3,0.8341,True,False,False,True,0.0,-66.66666666666667,147000000.0,-0.6666666666666666,"['Allocation is 67% below the full-entitlement benchmark (possible pro-rated term — verify membership dates)', '3/3 anomaly methods agree (ensemble score 0.83)']"
475,0.0061,True,0.1917,False,0.0109,False,1,0.0696,False,False,True,False,11.0,0.7533150408163269,147000000.0,0.007533150408163362,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
476,0.0,False,0.0471,False,0.0008,False,0,0.016,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
477,0.0023,True,0.3721,False,0.0167,False,1,0.1304,False,False,True,False,41.0,0.2863002789115665,147000000.0,0.002863002789115622,['Non-round allocation (₹41.00 paise component) suggests interest-bearing balance accrual']
478,0.2496,True,0.4964,False,0.0002,False,1,0.2487,False,False,True,False,11.0,30.641135448979597,147000000.0,0.306411354489796,"['Allocation is 31% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']"
479,0.0708,True,0.4396,False,0.0001,False,1,0.1702,False,False,True,False,39.0,8.691144482993195,147000000.0,0.08691144482993188,['Non-round allocation (₹39.00 paise component) suggests interest-bearing balance accrual']
480,0.0,False,0.0471,False,0.0008,False,0,0.016,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
481,0.0206,True,0.2849,False,0.0048,False,1,0.1034,False,False,True,False,11.0,2.53391912244898,147000000.0,0.025339191224489892,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
482,0.0,False,0.0575,False,0.0002,False,0,0.0192,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
483,0.0339,True,0.2981,False,0.0006,False,1,0.1109,False,False,True,False,11.0,4.158221843537424,147000000.0,0.04158221843537425,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
484,0.0,False,0.1206,False,0.0003,False,0,0.0403,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
485,0.0,False,0.0424,False,0.0007,False,0,0.0143,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
486,0.0,False,0.0639,False,0.0003,False,0,0.0214,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
487,0.0,False,0.0906,False,0.0001,False,0,0.0302,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
488,0.0,False,0.0424,False,0.0007,False,0,0.0143,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
489,0.0,False,0.0539,False,0.0007,False,0,0.0182,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
490,0.0,False,0.0443,False,0.0006,False,0,0.015,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
491,0.0989,True,0.3861,False,0.0002,False,1,0.1617,False,False,True,False,0.0,12.137361904761912,147000000.0,0.053772600544709184,[]
492,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
493,0.0018,True,0.1743,False,0.0227,True,2,0.0663,True,False,True,False,11.0,0.22606470068027296,147000000.0,0.0022606470068028185,"['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.07)']"
494,0.2117,True,0.525,False,0.0002,False,1,0.2456,False,False,True,False,54.0,25.99452825850339,147000000.0,0.25994528258503397,"['Allocation is 26% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹54.00 paise component) suggests interest-bearing balance accrual']"
495,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
496,0.2422,True,0.4426,False,0.0002,False,1,0.2283,False,False,True,False,11.0,29.736342931972803,147000000.0,0.297363429319728,"['Allocation is 30% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']"
497,0.1375,True,0.3439,False,0.0001,False,1,0.1605,False,False,True,False,11.0,16.88568510884354,147000000.0,0.16885685108843548,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
498,0.0,False,0.0042,False,0.0001,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
499,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
500,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
501,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
502,0.0461,True,0.2876,False,0.0002,False,1,0.1113,False,False,True,False,0.0,5.66375102040817,147000000.0,0.056637510204081636,[]
503,0.0,False,0.0069,False,0.0001,False,0,0.0023,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
504,0.0364,True,0.312,False,0.0131,False,1,0.1205,False,False,True,False,11.0,4.465276945578234,147000000.0,0.013175160233228893,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
505,0.0,False,0.0228,False,0.0003,False,0,0.0077,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
506,0.0,False,0.0471,False,0.0008,False,0,0.016,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
507,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
508,0.2904,True,0.6315,True,0.0002,False,2,0.3074,True,False,True,False,76.0,35.65842636734693,147000000.0,0.2748037791394808,"['Allocation is 36% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹76.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.31)']"
509,0.0066,True,0.1936,False,0.0108,False,1,0.0704,False,False,True,False,11.0,0.8150817074830119,147000000.0,0.008150817074830029,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
510,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
511,0.2765,True,0.5459,False,0.0003,False,1,0.2742,False,False,True,False,11.0,33.94934361224491,147000000.0,0.3394934361224491,"['Allocation is 34% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']"
512,0.0,False,0.0708,False,0.0005,False,0,0.0238,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
513,0.1182,True,0.456,False,0.0001,False,1,0.1914,False,False,True,False,35.0,14.515050578231282,147000000.0,0.1451505057823129,['Non-round allocation (₹35.00 paise component) suggests interest-bearing balance accrual']
514,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
515,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
516,0.0,False,0.1347,False,0.0865,True,1,0.0737,False,False,False,False,0.0,0.0,147000000.0,-0.02250487758445872,[]
517,0.0,False,0.0435,False,0.0009,False,0,0.0148,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
518,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
519,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
520,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
521,0.0861,True,0.3367,False,0.0001,False,1,0.141,False,False,True,False,11.0,10.57138102721089,147000000.0,0.10571381027210894,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
522,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
523,0.3456,True,0.6231,True,0.009,False,2,0.3259,True,False,True,False,11.0,42.42787218367348,147000000.0,0.0,"['Allocation is 42% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.33)']"
524,0.008,True,0.2107,False,0.0144,False,1,0.0777,False,False,True,False,11.0,0.9875653809523932,147000000.0,0.009875653809523906,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
525,0.6009,True,0.8123,True,0.001,False,2,0.4714,True,False,True,False,0.0,73.77841088435375,147000000.0,0.7377841088435374,"['Allocation is 74% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.47)']"
526,0.0,False,0.0493,False,0.0001,False,0,0.0165,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
527,0.0,False,0.1603,False,0.0755,True,1,0.0786,False,False,False,False,0.0,0.0,147000000.0,-0.02250487758445872,[]
528,0.0105,True,0.2589,False,0.0185,False,1,0.096,False,False,True,False,0.0,1.2925170068027292,147000000.0,0.01292517006802721,[]
529,0.0012,True,0.2444,False,0.0143,False,1,0.0866,False,False,True,False,11.0,0.15235177551020662,147000000.0,0.0015235177551021382,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
530,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
531,0.0,False,0.0535,False,0.0001,False,0,0.0179,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
532,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
533,0.0,False,0.0549,False,0.0001,False,0,0.0183,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
534,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
535,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
536,0.0619,True,0.3153,False,0.0001,False,1,0.1258,False,False,True,False,11.0,7.602777625850354,147000000.0,0.0760277762585035,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
537,0.0,False,0.0549,False,0.0001,False,0,0.0183,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
538,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
539,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
540,0.0523,True,0.3902,False,0.0365,True,2,0.1596,True,False,True,False,11.0,6.415142931972806,147000000.0,0.0,"['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.16)']"
541,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
542,0.0049,True,0.2171,False,0.0103,False,1,0.0774,False,False,True,False,0.0,0.5961272108843563,147000000.0,0.0021496945969445465,[]
543,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
