member_id,sr_no,state,mp_name,mp_name_clean,constituency,constituency_base,constituency_category,allocated_amount,amount_missing,amount_has_paise,benchmark_amount,benchmark_ratio,log_amount,excess_over_benchmark_cr,shortfall_ratio,paise_component,state_median_amount,state_deviation_pct,state_percentile,national_percentile,is_above_benchmark,is_below_benchmark,name_quality_score,amount_missing_ind,national_median_amount,deviation_from_national_median_pct,deviation_from_state_median_pct,deviation_from_benchmark_pct,benchmark_verdict,peer_state_n
235,235,Himachal Pradesh,Kangana Ranaut,Kangana Ranaut,MANDI,MANDI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,151567037.11,-0.03013212633222803,0.25,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,-3.013212633222803,0.0,AT BENCHMARK,4
236,236,Tamil Nadu,Kani K Navas,Kani K Navas,RAMANATHAPURAM,RAMANATHAPURAM,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
237,237,Tamil Nadu,Kanimozhi Karunanidhi,Kanimozhi Karunanidhi,THOOTHUKKUDI,THOOTHUKKUDI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
238,238,Uttar Pradesh,KANWAR SINGH TANWAR,KANWAR SINGH TANWAR,AMROHA,AMROHA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
239,239,Uttar Pradesh,KARAN BHUSHAN SINGH,KARAN BHUSHAN SINGH,KAISERGANJ,KAISERGANJ,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
240,240,West Bengal,KARTICK CHANDRA PAUL,KARTICK CHANDRA PAUL,RAIGANJ,RAIGANJ,general,202677986.56,False,True,147000000.0,1.3787618133333333,8.30680658127965,5.567798656,0.0,56.0,147000000.0,0.37876181333333336,0.9761904761904762,0.9779005524861878,True,False,0.75,0.0,147000000.0,37.876181333333335,37.876181333333335,37.87618133333333,ABOVE BENCHMARK,42
241,241,Bihar,Kaushalendra Kumar,Kaushalendra Kumar,NALANDA,NALANDA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
242,242,West Bengal,Khagen Murmu,Khagen Murmu,MALDAHA UTTAR,MALDAHA UTTAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
243,243,West Bengal,Khalilur Rahaman,Khalilur Rahaman,JANGIPUR,JANGIPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
244,244,Andhra Pradesh,Kinjarapu Ram Mohan Naidu,Kinjarapu Ram Mohan Naidu,SRIKAKULAM,SRIKAKULAM,general,171200630.11,False,True,147000000.0,1.1646301368027212,8.233505358780342,2.4200630110000017,0.0,11.0,156430260.11,0.09442143732046243,0.76,0.9060773480662984,True,False,1.0,0.0,147000000.0,16.463013680272116,9.442143732046244,16.46301368027212,ABOVE BENCHMARK,25
245,245,Arunachal Pradesh,Kiren Rijiju,Kiren Rijiju,ARUNACHAL WEST,ARUNACHAL WEST,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.75,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,2
246,246,Uttar Pradesh,Kirti Vardhan Singh,Kirti Vardhan Singh,GONDA,GONDA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
247,247,Telangana,Kishan Reddy Gangapuram,Kishan Reddy Gangapuram,SECUNDERABAD,SECUNDERABAD,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.35294117647058826,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,17
248,248,Uttar Pradesh,KISHORI LAL,KISHORI LAL,AMETHI,AMETHI,general,171500000.0,False,False,147000000.0,1.1666666666666667,8.23426412437879,2.45,0.0,0.0,147000000.0,0.16666666666666666,0.9375,0.9125230202578268,True,False,0.75,0.0,147000000.0,16.666666666666664,16.666666666666664,16.666666666666675,ABOVE BENCHMARK,80
249,249,Telangana,KONDA VISHWESHWAR REDDY,KONDA VISHWESHWAR REDDY,CHELVELLA,CHELVELLA,general,186441916.11,False,True,147000000.0,1.268312354489796,8.270543557636023,3.9441916110000013,0.0,11.0,147000000.0,0.268312354489796,0.8823529411764706,0.9484346224677717,True,False,0.75,0.0,147000000.0,26.8312354489796,26.8312354489796,26.831235448979605,ABOVE BENCHMARK,17
250,250,Karnataka,KOTA SRINIVAS POOJARY,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,UDUPI CHIKMAGALUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
251,251,Assam,Kripanath Mallah,Kripanath Mallah,KARIMGANJ (SC),KARIMGANJ,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
252,252,Haryana,Krishan Pal Gurjar,Krishan Pal Gurjar,FARIDABAD,FARIDABAD,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,10
253,253,Uttar Pradesh,KRISHNA DEVI SHIVSHANKER PATEL,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,BANDA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
254,254,Andhra Pradesh,Krishna Prasad Tenneti,Krishna Prasad Tenneti,BAPATLA,BAPATLA,general,167796849.11,False,True,147000000.0,1.1414751640136056,8.224783801385483,2.0796849110000015,0.0,11.0,156430260.11,0.07266234162116167,0.72,0.8968692449355433,True,False,1.0,0.0,147000000.0,14.147516401360555,7.266234162116167,14.14751640136056,ABOVE BENCHMARK,25
255,255,Tripura,KRITI DEVI DEBBARMAN,KRITI DEVI DEBBARMAN,TRIPURA EAST(ST),TRIPURA EAST,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.75,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,2
256,256,Rajasthan,KULDEEP INDORA,KULDEEP INDORA,GANGANAGAR(SC),GANGANAGAR,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
257,257,Telangana,KUNDURU RAGHUVEER,KUNDURU RAGHUVEER,NALGONDA,NALGONDA,general,162952022.0,False,False,147000000.0,1.108517156462585,8.212059753803889,1.5952022,0.0,0.0,147000000.0,0.10851715646258503,0.7647058823529411,0.8729281767955801,True,False,0.75,0.0,147000000.0,10.851715646258503,10.851715646258503,10.851715646258508,ABOVE BENCHMARK,17
258,258,Uttar Pradesh,LALJI VERMA,LALJI VERMA,AMBEDKAR NAGAR,AMBEDKAR NAGAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
259,259,Andhra Pradesh,Lavu Sri Krishna Devarayalu,Lavu Sri Krishna Devarayalu,NARASARAOPET,NARASARAOPET,general,174009663.11,False,True,147000000.0,1.183739204829932,8.240573366206881,2.7009663110000015,0.0,11.0,156430260.11,0.11237853205408187,0.8,0.9244935543278084,True,False,1.0,0.0,147000000.0,18.373920482993206,11.237853205408186,18.3739204829932,ABOVE BENCHMARK,25
260,260,Uttar Pradesh,LAXMIKANT PAPPU NISHAD,LAXMIKANT PAPPU NISHAD,SANT KABIR NAGAR,SANT KABIR NAGAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
261,261,Bihar,LOVELY ANAND,LOVELY ANAND,SHEOHAR,SHEOHAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
262,262,Rajasthan,LUMBARAM,LUMBARAM,JALORE,JALORE,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
263,263,Karnataka,M. MALLESH BABU,M. MALLESH BABU,KOLAR(SC),KOLAR,sc,147065957.11,False,True,147000000.0,1.0004486878231293,8.167512153690682,0.006595711000001431,0.0,11.0,147000000.0,0.000448687823129349,0.8928571428571429,0.7329650092081031,True,False,0.75,0.0,147000000.0,0.044868782312934896,0.044868782312934896,0.04486878231293456,AT BENCHMARK,28
264,264,Tamil Nadu,M.K. VISHNUPRASAD,M.K. VISHNUPRASAD,CUDDALORE,CUDDALORE,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
265,265,Andhra Pradesh,Maddila Gurumoorthy,Maddila Gurumoorthy,TIRUPATI(SC),TIRUPATI,sc,180399007.0,False,False,147000000.0,1.2272041292517006,8.256234142653776,3.3399007,0.0,0.0,156430260.11,0.1532232118846151,0.88,0.9355432780847146,True,False,1.0,0.0,147000000.0,22.72041292517007,15.32232118846151,22.720412925170063,ABOVE BENCHMARK,25
266,266,Telangana,MADHAVANENI RAGHUNANDAN RAO,MADHAVANENI RAGHUNANDAN RAO,MEDAK,MEDAK,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.35294117647058826,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,17
267,267,Andhra Pradesh,Magunta Sreenivasulu Reddy,Magunta Sreenivasulu Reddy,ONGOLE,ONGOLE,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,156430260.11,-0.060284117045952365,0.22,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,-6.028411704595237,0.0,AT BENCHMARK,25
268,268,Madhya Pradesh,Mahendra Singh Solanky,Mahendra Singh Solanky,DEWAS(SC),DEWAS,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3620689655172414,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,29
269,269,Chhattisgarh,MAHESH KASHYAP,MAHESH KASHYAP,BASTAR(ST),BASTAR,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,150384382.11,-0.02250487758445872,0.2727272727272727,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,-2.250487758445872,0.0,AT BENCHMARK,11
270,270,Uttar Pradesh,Mahesh Sharma,Mahesh Sharma,GAUTAM BUDDHA NAGAR,GAUTAM BUDDHA NAGAR,general,148816284.11,False,True,147000000.0,1.0123556742176871,8.172650456157253,0.18162841100000143,0.0,11.0,147000000.0,0.012355674217687173,0.8125,0.7697974217311234,True,False,1.0,0.0,147000000.0,1.2355674217687174,1.2355674217687174,1.235567421768713,ABOVE BENCHMARK,80
271,271,Rajasthan,MAHIMA KUMARI MEWAR,MAHIMA KUMARI MEWAR,RAJSAMAND,RAJSAMAND,general,183892143.0,False,False,147000000.0,1.2509669591836734,8.264563173911055,3.6892143,0.0,0.0,147000000.0,0.25096695918367345,1.0,0.9410681399631676,True,False,0.75,0.0,147000000.0,25.096695918367345,25.096695918367345,25.096695918367338,ABOVE BENCHMARK,25
272,272,Uttarakhand,Mala Rajya Laxmi Shah,Mala Rajya Laxmi Shah,TEHRI GARHWAL,TEHRI GARHWAL,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.6,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,5
273,273,West Bengal,Mala Roy,Mala Roy,KOLKATA DAKSHIN,KOLKATA DAKSHIN,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
274,274,Tamil Nadu,MALAIYARASAN D,MALAIYARASAN D,KALLAKURICHI,KALLAKURICHI,general,176686299.0,False,False,147000000.0,1.201947612244898,8.247202873788625,2.9686299,0.0,0.0,147000000.0,0.20194761224489796,0.8974358974358975,0.9263351749539595,True,False,0.75,0.0,147000000.0,20.194761224489795,20.194761224489795,20.1947612244898,ABOVE BENCHMARK,39
275,275,Odisha,MALVIKA DEVI,MALVIKA DEVI,KALAHANDI,KALAHANDI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.30952380952380953,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,21
276,276,Punjab,MALVINDER SINGH KANG,MALVINDER SINGH KANG,ANANDPUR SAHIB,ANANDPUR SAHIB,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4583333333333333,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,12
277,277,Tamil Nadu,MANI. A.,MANI. A.,DHARAMAPURI,DHARAMAPURI,general,164515071.11,False,True,147000000.0,1.1191501436054423,8.216205689520612,1.7515071110000013,0.0,11.0,147000000.0,0.11915014360544228,0.7692307692307693,0.8821362799263351,True,False,0.75,0.0,147000000.0,11.915014360544228,11.915014360544228,11.91501436054423,ABOVE BENCHMARK,39
278,278,Tamil Nadu,Manickam Tagore B,Manickam Tagore B,VIRUDHUNAGAR,VIRUDHUNAGAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
279,279,Jharkhand,MANISH JAISWAL,MANISH JAISWAL,HAZARIBAGH,HAZARIBAGH,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.32142857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
280,280,Chandigarh,MANISH TEWARI,MANISH TEWARI,CHANDIGARH,CHANDIGARH,general,178351443.75,False,True,147000000.0,1.2132751275510205,8.25127662929041,3.135144375,0.0,75.0,178351443.75,0.0,1.0,0.9281767955801105,True,False,0.75,0.0,147000000.0,21.327512755102042,0.0,21.327512755102052,ABOVE BENCHMARK,1
281,281,Rajasthan,MANJU SHARMA,MANJU SHARMA,JAIPUR,JAIPUR,general,167082901.11,False,True,147000000.0,1.1366183748979592,8.222932007442534,2.0082901110000013,0.0,11.0,147000000.0,0.13661837489795928,0.96,0.8931860036832413,True,False,0.75,0.0,147000000.0,13.661837489795928,13.661837489795928,13.661837489795925,ABOVE BENCHMARK,25
282,282,Rajasthan,MANNA LAL RAWAT,MANNA LAL RAWAT,UDAIPUR(ST),UDAIPUR,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
283,283,Haryana,MANOHAR LAL,MANOHAR LAL,KARNAL,KARNAL,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,10
284,284,Bihar,MANOJ KUMAR,MANOJ KUMAR,SASARAM(SC),SASARAM,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
285,285,West Bengal,MANOJ TIGGA,MANOJ TIGGA,ALIPURDUARS(ST),ALIPURDUARS,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
286,286,Delhi,Manoj Tiwari,Manoj Tiwari,NORTH EAST DELHI,NORTH EAST DELHI,general,225843858.0,False,False,147000000.0,1.536352775510204,8.353808284080593,7.8843858,0.0,0.0,147559100.0,0.5305315497315991,1.0,0.9852670349907919,True,False,1.0,0.0,147000000.0,53.63527755102041,53.05315497315991,53.6352775510204,ABOVE BENCHMARK,7
287,287,Gujarat,Mansukhbhai Dhanjibhai Vasava,Mansukhbhai Dhanjibhai Vasava,BHARUCH,BHARUCH,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
288,288,Jammu And Kashmir,MIAN ALTAF AHMAD,MIAN ALTAF AHMAD,ANANTNAG,ANANTNAG,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.6,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,5
289,289,Andhra Pradesh,Midhun Reddy,Midhun Reddy,RAJAMPET,RAJAMPET,general,178951477.11,False,True,147000000.0,1.2173569871428573,8.252735287515486,3.1951477110000015,0.0,11.0,156430260.11,0.14396969604322932,0.84,0.9300184162062615,True,False,1.0,0.0,147000000.0,21.73569871428572,14.396969604322932,21.735698714285732,ABOVE BENCHMARK,25
290,290,Bihar,MISHA BHARTI,MISHA BHARTI,PATALIPUTRA,PATALIPUTRA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
291,291,Gujarat,Mitesh Rameshbhai Bakabhai Patel,Mitesh Rameshbhai Bakabhai Patel,ANAND,ANAND,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
292,292,Ladakh,Mohamed Haneefa,Mohamed Haneefa,LADAKH,LADAKH,general,161114542.0,False,False,147000000.0,1.0960172925170069,8.207134741073048,1.4114542,0.0,0.0,161114542.0,0.0,1.0,0.8637200736648251,True,False,1.0,0.0,147000000.0,9.60172925170068,0.0,9.601729251700686,ABOVE BENCHMARK,1
293,293,Uttar Pradesh,MOHIBBULLAH,MOHIBBULLAH,RAMPUR,RAMPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
294,294,Maharashtra,MOHITE PATIL DHAIRYASHEEL RAJSINH,MOHITE PATIL DHAIRYASHEEL RAJSINH,MADHA,MADHA,general,195613601.7,False,True,147000000.0,1.3307047734693878,8.291399049520486,4.861360169999998,0.0,70.0,147000000.0,0.33070477346938765,0.9791666666666666,0.9631675874769797,True,False,0.75,0.0,147000000.0,33.070477346938766,33.070477346938766,33.07047734693877,ABOVE BENCHMARK,49
295,295,Bihar,Mr Gopal Jee Thakur,Gopal Jee Thakur,DARBHANGA,DARBHANGA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.85,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
296,296,West Bengal,Ms Mahua Moitra,Mahua Moitra,KRISHNANAGAR,KRISHNANAGAR,general,159865046.0,False,False,147000000.0,1.0875173197278911,8.203753516974718,1.2865046,0.0,0.0,147000000.0,0.08751731972789116,0.8809523809523809,0.848987108655617,True,False,0.85,0.0,147000000.0,8.751731972789116,8.751731972789116,8.751731972789113,ABOVE BENCHMARK,42
297,297,Lakshadweep,MUHAMMED HAMDULLAH SAYEED,MUHAMMED HAMDULLAH SAYEED,LAKSHADWEEP(ST),LAKSHADWEEP,st,153942460.41,False,True,147000000.0,1.0472276218367347,8.187358423459962,0.6942460409999996,0.0,41.0,153942460.41,0.0,1.0,0.8139963167587477,True,False,0.75,0.0,147000000.0,4.722762183673467,0.0,4.722762183673468,ABOVE BENCHMARK,1
298,298,Uttar Pradesh,Mukesh Rajput,Mukesh Rajput,FARRUKHABAD,FARRUKHABAD,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
299,299,Gujarat,MUKESHKUMAR CHANDRAKAANT DALAL,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,SURAT,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
300,300,Rajasthan,MURARI LAL MEENA,MURARI LAL MEENA,DAUSA(ST),DAUSA,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
301,301,Tamil Nadu,MURASOLI S,MURASOLI S,THANJAVUR,THANJAVUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
302,302,Maharashtra,MURLIDHAR MOHOL,MURLIDHAR MOHOL,PUNE,PUNE,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
303,303,Odisha,NABA CHARAN MAJHI,NABA CHARAN MAJHI,MAYURBHANJ (ST),MAYURBHANJ,st,147563957.11,False,True,147000000.0,1.0038364429251703,8.168980292854538,0.05639571100000143,0.0,11.0,147000000.0,0.0038364429251701655,0.8095238095238095,0.7532228360957642,True,False,0.75,0.0,147000000.0,0.38364429251701654,0.38364429251701654,0.3836442925170269,AT BENCHMARK,21
304,304,Jharkhand,NALIN SOREN,NALIN SOREN,DUMKA(ST),DUMKA,st,147364097.11,False,True,147000000.0,1.0024768510884354,8.16839168755099,0.036409711000001434,0.0,11.0,147000000.0,0.0024768510884354716,0.7857142857142857,0.7403314917127072,True,False,0.75,0.0,147000000.0,0.24768510884354716,0.24768510884354716,0.24768510884354278,AT BENCHMARK,14
305,305,Uttar Pradesh,NARAYAN DAS AHIRWAR,NARAYAN DAS AHIRWAR,JALAUN(SC),JALAUN,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
306,306,Maharashtra,NARAYAN TATU RANE,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,RATNAGIRI-SINDHUDURG,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
307,307,Uttar Pradesh,NARESH CHANDRA UTTAM PATEL,NARESH CHANDRA UTTAM PATEL,FATEHPUR,FATEHPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
308,308,Maharashtra,NARESH GANPAT MHASKE,NARESH GANPAT MHASKE,THANE,THANE,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
309,309,Haryana,NAVEEN JINDAL,NAVEEN JINDAL,KURUKSHETRA,KURUKSHETRA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,10
310,310,Uttar Pradesh,NEERAJ MAURYA,NEERAJ MAURYA,AONLA,AONLA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
311,311,Maharashtra,NILESH DNYANDEV LANKE,NILESH DNYANDEV LANKE,AHMEDNAGAR,AHMEDNAGAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
312,312,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,BHAVNAGAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
